Customer_ID,Name,Age,Gender,City,Employment_Type,Monthly_Income,Loan_Amount,Interest_Rate,Tenure_Months,Credit_Score,Vehicle_Type,Down_Payment,EMI,Previous_Default,Loan_Status
C0196,Jivika Sundaram,29.0,F,Coimbatore,Salaried ,27188,347622,13.8,60,582.0,CAR,45641,5727,0,Default
C0257,Priyansh Dani,30.0,M,Thane,Self-employed,40196,414223,13.4,60,755.0,car,75626,6399,0,Default
C1237, Kaira Baria ,32.0,F,Patna,Salaried,23176,142237,12.6,30,812.0,CAR,39066,3872,No,No Default
C0777,Yuvaan De,37.0,M,Mumbai,Self-employed,53474,764510,15.1,24,596.0,suv,98016,31963,No,No Default
C2274,Anya Agrawal,18.0,Other,Vadodara, salarieD,43269,358360,10.0,12,694.0,Car,82123,25321,YES,Default
C0343,Saksham Kala,41.0,M,Jaipur,SALARIED,93100,955446,16.2,72,637.0,SUV,81344,14107,No,Default
C1830,Inaaya  Kalita,37.0,F, Noida ,BUSINESS,31844,116010,10.0,36,671.0,BikE,32508,2551,NO,No Default
C1743,Adah Dugar,23.0,M,Chennai,Salaried,52359,618573,9.0,48,607.0,CAR,160966,10391,no,No Default
C0259,Ryan  Bedi,37.0,F,Jaipur,salaried,72914,251431,13.2,12,,bike,26690,21200,0,No Default
C0271,Amani Desai,35.0,F,Nagpur,Salaried ,68465,718116,15.7,72,617.0,Suv,36483,10953,N,no default
C1846,Ehsaan  Lall,40.0,F,Pune, salarieD,84434,367732,10.9,36,627.0,BIKE,66709,9273,No,DEFAULT
C1705,Mehul Mammen,19.0,F,Bengaluru, salarieD,34398,663339,10.6,18,737.0,TRUCK,173722,30084,no,Default
C2089,Biju Chhabra,38.0,F,Coimbatore,Salaried,21211,72781,14.4,36,733.0,BIKE,5000,2153,N,No Default
C3044,Ryan Talwar,28.0,M,Patna,UNEMPLOYED,28153,214971,12.2,60,691.0,CAR,26708,3520,YES,Default
C1925,Raunak Seshadri,27.0,M,Nashik,Self employed,56673,283720,11.9,60,771.0,bike,17009,4974,NO,Default
C3083,Ojas Grewal,40.0,M,Bhopal,salaried,51577,190897,11.4,36,647.0,bike,29615,4990,N,No Default
C0933,Vaibhav Bhavsar,37.0,M,Jaipur,salaried,101220,440572,15.4,12,530.0,BIKE,22674,40187,No,Default
C1323,Yuvaan Bahl,38.0,F,Surat,Govt,53803,568072,13.9,18,646.0,Car,57042,32336,YES,Default
C3130,Vanya Khanna,33.0,M,Surat,Salaried,47922,216305,10.0,60,691.0,Bike,38613,3257,no,Default
C1511,Ivan Sagar,18.0,M,Visakhapatnam,Salaried,55197,694446,13.7,12,591.0,CAR,74841,58707,NO,Default
C0898,Mannat Mander,35.0,M,Chennai, salarieD,42115,232995,16.1,48,737.0,BIKE,13356,5312,No,Default
C3163,Aarav Bhattacharyya,32.0,F,Patna,SALARIED,61305,649498,8.5,36,587.0,Car,102554,16484,No,Default
C1524,Dhanuk Kothari,42.0,F,Kolkata,Self employed,36821,238142,11.4,30,634.0,Car,34078,7577,NO,Default
C1722,Keya Lata,25.0,F,Nagpur,BUSINESS,112699,1276382,10.5,30,691.0,SUV,168594,40803,NO,Default
C2055,Shalv Khare,35.0,M,Visakhapatnam,salaried,53729,197057,13.9,18,782.0,BIKE,18943,11270,0,Default
C0895,Mamooty Khosla,,M,Coimbatore,SALARIED,40471,448091,14.3,72,621.0,Car,71991,5970,No,No Default
C1775,Nishith  Batta,33.0,F,Kolkata,SALARIED,47577,289512,9.2,24,,BikE,45291,11112,0,No Default
C1803,Saira Wason,,F,Surat,Self  Employed,26952,299971,9.3,36,648.0,suv,84324,6547,0,No Default
C0473,Dishani Chand,35.0,M,Ahmedabad,Salaried ,55428,684957,13.2,36,770.0,CAR,146261,16938,N,No Default
C2564,Vanya Sehgal,35.0,M,Noida,Self  Employed,50270,181102,15.8,12,662.0,BikE,44097,13220,YES,Default
C0310,Dhruv Bhasin,40.0,F,Vadodara,Self-employed,24556,133327,8.0,30,678.0,BIKE,13754,4304,N,No Default
C3106,Eva Deshmukh,18.0,M,Mumbai,self employed,25977,109739,9.8,12,623.0,BIKE,10230,9105,No,Default
C0731,Kiara Hans,23.0,M,Mumbai,Student ,49379,248673,10.9,18,769.0,bike,67131,11185,NO,Default
C0525,Anika Kade,33.0,M,Chennai,Self employed,50409,631747,13.5,24,567.0,CAR,138747,23314,0,NO DEFAULT
C2947,Jayesh Manda,36.0,F,Mumbai,Salaried ,40874,164685,10.2,60,651.0,Bike,45286,2192,NO,Default
C1557,Madhup Rattan,48.0,M,Hyderabad,SALARIED,60659,378215,10.1,48,769.0,Bike,86330,6695,0, Default 
C3090,Reyansh Divan,28.0,F,Jaipur,Salaried,90234,424186,10.6,30,735.0,bike,31475,14477,No,Default
C1821,Jivika Khatri,35.0,F,Indore,Self-employed,49551,489030,8.0,30,669.0,c ar,99404,14026,0,No Default
C1403,Nayantara Sarraf,23.0,F,Coimbatore,Business ,30626,305630,12.2,72,546.0,Suv,48912,4000,No,default
C1607,Yasmin Khurana,31.0,F,Patna,Salaried ,26751,325516,14.6,30,650.0,CAR,64310,9978,Y,No Default
C0308,Shaan Choudhry,36.0,M,Lucknow,Salaried,44512,232330,12.8,24,614.0,BIKE,30499,9486,0,NO  DEFAULT
C1591,Purab Srivastava,29.0,M,Vadodara,Business ,31885,127086,14.7,48,697.0,Bike,30543,2306,no,No Default
C0397,Biju Gaba,51.0,M,Delhi,salaried,24367,79333,12.4,60,672.0,Bike,7737,2000,NO,No Default
C0955,Aaina Varkey,30.0,M,Kolkata,STUDENT,73230,242588,8.7,24,645.0,BIKE,29789,9638,N,Default
C1832,Taimur Badami,33.0,F,Ahmedabad,Self Employed,67314,527036,11.4,60,609.0,SUV,150236,6995,no,No Default
C2868,Aarna Bala,30.0,F,Noida, salarieD,61853,546906,12.9,36,758.0,CAR,102259,13944,yes,Default
C0169,Manikya Ray,28.0,F,Delhi,self employed,49107,398097,11.2,18,682.0,c ar,77844,19784,NO,No Default
C0626,Manjari Madan,28.0,F,Nashik,bussiness,40783,146598,8.4,30,678.0,bike,20455,4557,No,Default
C2498,Kaira Bhatti,43.0,F,Kolkata,Self employed,56401,476380,9.4,12,693.0,car,60902,37877,N,Default
C1188,Tanya Dash,,Other,Gurugram,Salaried,44213,186842,9.6,60,660.0,BIKE,11582,3201,no,Default
C1106,Stuvan Lad,34.0,F,Coimbatore,SALARIED,66609,564908,,72,545.0,car,130999,6574,No,No Default
C2486,Armaan Lad,20.0,M,Ahmedabad,Govt,65219,311388,13.6,48,738.0,Bike,24825,6781,NO,No Default
C1038,Vidur Kala,39.0,M,Surat, salarieD,30889,339345,8.9,36,695.0,Truck,90064,7540,Yes,Default
C1590,Umang Bala,31.0,F,Nashik,Self employed,49552,349304,12.3,12,610.0,Car,27399,30124,N,No Default
C0737,Chirag Solanki,43.0,M,Nashik,salaried,37801,262182,12.4,12,699.0,c ar,36928,21098,NO,No Default
C0094,Kavya Seth,23.0,F,Coimbatore,Salaried,41306,329887,15.1,30,578.0,CAR,63567,10217,0,Default
C1309,Divit Issac,27.0,F,Kolkata,salaried,35692,203872,11.7,30,594.0,Bike,36030,6249,1,Default
C2135,Devansh  Srinivas,35.0,M,Bhopal,Self-employed,23433,361451,11.6,72,643.0,SUV,40030,4982,NO,Default
C0962,Himmat Arora,18.0,M,Ahmedabad,salaried,34954,468001,12.6,12,668.0,Suv,29805,41117,no,No Default
C0458,Jhanvi Acharya,20.0,M,Bhopal,Govt,34900,263037,12.2,36,701.0,c ar,49771,6646,Y,Default
C0108,Inaaya  Varghese,19.0,M,Bengaluru,Salaried,75290,525140,13.1,30,757.0,Car,96292,16167,N,Default
C2778,Mishti Bahl,34.0,F,Nashik,Salaried,103408,1082891,8.0,24,,S U V,222720,38707,No,Default
C1342,Ivan Apte,23.0,M,Gurugram, salarieD,35929,378314,11.1,48,444.0,c ar,59366,7382,No,Default
C3072,Vedika Rajagopalan,44.0,M,Pune,Business ,70860,853261,12.9,36,733.0,c ar,199448,20504,no,No Default
C1204,Elakshi Varughese,45.0,F,Chennai,Salaried ,51152,500744,10.2,36,641.0,car,136147,11160,Y,Default
C2161,Vivaan Wagle,28.0,M,Lucknow, salarieD,56419,344782,9.4,24,,BikE,38938,13941,no,No Default
C0193,Shlok Dar,46.0,M,Bhopal,Salaried ,83738,466076,12.9,72,622.0,Bike,129223,5282,0,No Default
C1148,Mishti Ram,24.0,Other,Nashik,,64769,559757,8.0,36,688.0,SUV,115996,13312,No,No Default
C0672,Ehsaan Din,40.0,F,Kochi,Salaried ,30999,297284,14.0,48,552.0,c ar,88868,4949,NO,Default
C0363,Pihu Ratti,25.0,F,Chennai,Salaried,39176,228349,12.1,72,712.0,bike,28518,3111,N,Default
C2878,Vanya  Kalla,26.0,M,Bengaluru,Self employed,62014,953286,15.4,30,,S U V,276664,26027,No,No Default
C0431,Advik Kaul,33.0,F,Delhi, salarieD,31987,348125,15.3,72,627.0,TRUCK,78724,4314,no,No Default
C1115,Anay Kaul,28.0,M,Mumbai,Salaried,25018,102776,9.6,72,648.0,Bike,18077,2000,YES,No Default
C0442,Shalv Kapoor,25.0,Other, Chennai ,Salaried ,32980,260398,15.8,12,648.0,car,52517,20060,Y,default
C2464,Shanaya Apte,37.0,F,Visakhapatnam,Salaried,50915,310261,16.9,36,679.0,BIKE,46092,8578,0,No Default
C1009,Vidur Balay,41.0,F,Nagpur, salarieD,45769,266160,12.4,18,640.0,bike,51362,13412,No,default
C0082,Alia Kashyap,46.0,M,Visakhapatnam,Student,46525,204147,,48,693.0,BikE,58667,3461,NO,No Default
C2914,Parinaaz Savant,25.0,M,Hyderabad, salarieD,32965,198977,15.1,36,707.0,BIKE,57545,4521,YES,Default
C2424,Raunak Dayal,33.0,F,Patna,salaried,31148,255029,12.1,60,561.0,c ar,51394,3804,N,Default
C1652,Nayantara Lalla,25.0,M,Mumbai,Self  Employed,27481,225813,12.0,12,748.0,suv,43590,17007,No,No Default
C0028,Shayak Gill,35.0,F,Thane,Salaried ,81034,393320,11.3,24,655.0,BikE,107889,13236,Y,Default
C0685,Nayantara Sodhi,33.0,F,Gurugram,Salaried ,38866,221266,10.6,48,607.0,Bike,27048,4475,no,No Default
C0887,Aradhya Acharya,47.0,F,Chennai,Business,51625,291642,9.5,72,695.0,BIKE,72722,3329,NO,No Default
C3061,Seher Gola,31.0,F,Coimbatore,self employed,44028,451521,10.1,12,680.0,c  ar,89740,33193,N,No Default
C3075,Kashvi Mandal,28.0,M,Indore,SALARIED,100692,1119597,12.2,48,681.0,CAR,179685,21970,No,No Default
C1731,Ela Dada,25.0,M,Visakhapatnam,Self Employed,70318,230985,11.9,48,654.0,BikE,35244,4563,0,Default
C0532,Chirag Kalla,25.0,M,Mumbai,salaried,34219,124769,10.2,72,538.0,Bike,32157,2000,N,Default
C1724,Jivin Rege,18.0,M,Delhi,UNEMPLOYED,53249,274353,,12,566.0,bike,80153,18076,no,No Default
C1480,Lakshay  Barad,28.0,M,Vadodara,SALARIED,37781,194291,12.2,12,581.0,bike,38378,14577,no,No Default
C0360,Hansh Korpal,41.0,M,Thane,salaried,56687,548435,13.1,18,720.0,SUV,47007,31506,no,Default
C1911,Kiara Sem,33.0,F,Patna,Business ,46466,328803,11.3,18,643.0,Car,79464,15417,1,No Default
C2814, Neelofar Kala ,26.0,F,Ahmedabad,Self  Employed,87436,683432,12.7,24,,Suv,74453,28596,yes,Default
C0693,Neelofar Borde,44.0,F,Lucknow,Self-employed,53386,463116,11.4,30,,CAR,50651,15316,N,No Default
C2123,Zaina Sandal,37.0,F,Lucknow,Salaried ,19950,213195,11.9,18,638.0,CAR,13734,12399,Y,Default
C2601,Nakul Kata,41.0,M,Surat,Business ,45883,296563,12.9,18,614.0,BIKE,42458,15938,Yes,Default
C2365,Amira Borde,43.0,F,Delhi,Salaried,50510,558449,12.6,60,598.0,c ar,121777,8194,0,Default
C1774,Nehmat Garg,39.0,F,Thane,govt ,57578,519268,10.2,60,622.0,S U V,125281,7236,no,Default
C1868,Advika Mann,50.0,M,Kolkata,govt ,53712,240344,12.9,36,707.0,BIKE,15902,7038,0,No Default
C0387,Hunar Venkataraman,34.0,M,Gurugram, salarieD,50221,690797,8.0,48,604.0,Suv,86853,13588,N,Default
C0353,Riya Mahajan,38.0,M,Thane,Self  Employed,38104,240213,11.7,12,587.0,bike,70922,15758,No,Default
C0520,Aradhya Borde,18.0,F,Jaipur,BUSINESS,97785,1741687,8.6,36,648.0,truck,108687,49262,no,No Default
C0930,Onkar Sheth,34.0,M,Lucknow,Government,167308,1173005,8.0,36,622.0,c ar,211677,28839,0,Default
C1179,Myra  Bedi,52.0,F,Mumbai,Salaried,36425,430187,9.0,36,685.0,car,55629,11340,no,Default
C3187, Anahita Madan ,18.0,F,Nagpur, salarieD,57489,314614,10.9,24,742.0,BikE,22458,13500,N,No Default
C1069,Aaryahi Sachdev,34.0,F,Chennai,bussiness,45516,326249,13.5,12,633.0,CAR,73727,23884,N,default
C3174,Zeeshan Virk,29.0,M,Hyderabad,Salaried,48513,698665,11.6,30,708.0,suv,104673,22096,no,No Default
C3191,Parinaaz Lad,18.0,F,Coimbatore,Salaried ,28925,164849,14.3,48,727.0,bike,48745,2764,N,Default
C1654,Shray Deo,24.0,M,Jaipur,Business ,60929,595696,8.0,48,579.0, SUV ,135309,10358,no,Default
C1297,Hridaan Bail,30.0,M,Nagpur,Salaried,50986,402623,9.8,72,604.0,c  ar,106232,4519,yes,Default
C2428,Sahil Khalsa,18.0,F,Chennai,,53289,494574,13.0,30,490.0, S U V ,116980,14222,No,No Default
C1241,Kartik Bal,23.0,M,Indore, salarieD,142435,1618757,11.1,30,686.0,S U V,351343,46936,Y,No Default
C0641,Prisha  Chander,31.0,M,Jaipur,Self Employed,25078,166516,13.9,18,818.0,CAR,25284,8936,0,Default
C1714,Zoya Gupta,46.0,M,Nagpur, salarieD,23867,234628,10.5,72,,c ar,47748,2868,No,Default
C1647,Rati Babu,18.0,F,Indore,Salaried ,45397,688212,10.5,36,666.0,Suv,159883,16216,No,No Default
C2217,Vivaan Sibal,35.0,F,Gurugram,Business,33635,261339,15.6,18,586.0,car,41584,14113,N,Default
C2163,Manjari Acharya,31.0,M,Chennai,Self  Employed,64094,548346,12.3,36,768.0,car,121246,13323,no,No Default
C0899,Eva Maharaj,34.0,M,Noida,SALARIED,132040,1296665,10.5,72,654.0,Car,127507,17943,YES,Default
C0278,Kashvi Rama,43.0,F,Indore,SALARIED,58475,399287,14.5,72,648.0,CAR,58279,5422,No,Default
C2302,Amani Bhalla,18.0,M,Visakhapatnam, salarieD,81600,1041959,15.3,36,720.0,Car,141962,28824,no,Default
C1043,Adah Mallick,43.0,F,Chennai,STUDENT,47856,223988,11.7,18,506.0,BIKE,43628,11192,no,No Default
C2756,Mishti Dixit,40.0,Other,Gurugram,Salaried,34242,375088,10.1,30,629.0,TRUCK,81976,10757,No,DEFAULT
C0137,Priyansh Bhatnagar,18.0,F,Bengaluru,SALARIED,25301,243709,11.2,72,683.0,CAR,48933,3008,no,No Default
C3193,Prerak Wali,18.0,Other,Chennai,salaried,90162,825768,,48,657.0,CAR,115436,16825,N,No Default
C0212,Himmat Comar,27.0,F,Indore,Salaried,24810,188329,,30,620.0,c ar,40877,5524,no,No Default
C0984,Kimaya Grover,35.0,F,Ahmedabad,Salaried,50345,647097,12.2,60,628.0,suv,155836,9186,0,Default
C2407,Yashvi Dutta,37.0,M,Gurugram,salaried,35962,168851,9.5,18,686.0,BIKE,22143,8924,N,Default
C0340,Zoya Dhingra,44.0,M, Lucknow ,Self employed,21296,232959,9.8,60,773.0,car,21365,3872,NO,Default
C0193,Shlok Dar,46.0,M,Bhopal,Salaried ,83738,466076,12.9,72,622.0,Bike,129223,5282,0,No Default
C1081,Jayant Mander,55.0,M,Pune,salaried,39759,164583,11.8,30,649.0,bike,33875,4871,No,Default
C2679, Saksham Borah ,34.0,M,Noida, salarieD,44870,240404,12.5,36,719.0,bike,62696,5553,yes,Default
C2091,Badal Wadhwa,45.0,M,Indore,Business,32904,187873,11.4,72,674.0,BikE,53122,2084,No,Default
C1619,Sara Loke,18.0,M,Nashik,SALARIED,87990,1045690,9.4,18,689.0,suv,157567,53978,0,No Default
C2439,Ishita Bhattacharyya,24.0,M,Noida,self employed,54718,215478,8.7,36,618.0,BIKE,23045,5810,N,Default
C2653,Divij Doshi,26.0,M,Pune, salarieD,58637,224245,11.1,12,666.0,Bike,30654,17923,0,No Default
C0792,Sana Zachariah,42.0,F,Lucknow,salaried,68780,407681,14.9,30,762.0,BIKE,33465,14332,no,No Default
C1196,Nitara Jain,26.0,M, Mumbai , salarieD,29690,270333,12.2,24,663.0,Car,61156,9779,0,No Default
C0319,zoya  cherian,33.0,F,GURUGRAM,Self  Employed,75906,244625,12.8,24,751.0,Bike,19260,10592,N,No Default
C0825,Badal Doctor,40.0,M,Thane,Self employed,34593,149583,11.4,72,623.0,BIKE,44178,2000,yes,Default
C0991,Drishya Shukla,23.0,F,Coimbatore,Self  Employed,14401,60000,10.3,72,615.0,Bike,5000,2000,N,Default
C3151,Alia Lanka,27.0,F,Kochi,Self-employed,69133,788127,16.0,18,620.0,Truck,76299,45873,NO,DEFAULT
C0818,Armaan Jha,34.0,M,Bhopal,Salaried ,39257,582795,15.4,60,574.0,Suv,91811,9443,No,Default
C2315,Zoya Khurana,42.0,F,Noida,salaried,28722,295386,8.7,24,640.0,Car,42019,11475,NO,No Default
C2986, Divyansh Lall ,20.0,F,Jaipur,bussiness,30856,295530,13.4,30,657.0,Car,79562,8163,no,No Default
C2311,Damini Biswas,28.0,M,Lucknow,salaried,55229,181576,10.2,36,543.0, bike ,33712,4526,N,default
C0408,Aarav Krishnan,31.0,F,Thane,,68129,390466,11.2,60,426.0,BikE,39503,6504,0,Default
C2693,Amira Kumar,38.0,M,Noida,Self-employed,59752,551313,10.6,12,657.0,Truk,136740,38209,1,No Default
C2871,Indrajit Anne,27.0,M,Ahmedabad,UNEMPLOYED,31220,124508,9.6,30,716.0,BIKE,27287,3551,N,Default
C0332,Samaira Luthra,30.0,M,Thane,SALARIED,30133,277032,10.0,18,648.0,Car,42867,14310,0,No Default
C1985,Mahika Choudhary,28.0,F,Surat,salaried,41444,267349,12.1,30,657.0, BIKE ,38179,8563,N,No Default
C1746,Mahika Bali,18.0,F,Mumbai,SALARIED,51129,564018,13.4,60,617.0,SUV,91841,8924,1,Default
C0168,Azad Thaman,35.0,F,Kolkata,studnt,91516,583000,14.7,18,569.0,BikE,164993,26636,N,Default
C1169,Shray Sangha,29.0,M,Indore,Government,43508,363243,14.0,60,548.0,Car,95105,5094,0,No Default
C2176,Jiya  Aurora,44.0,M,Kochi,,27585,314141,12.5,72,575.0,SUV,47705,4163,N,Default
C0576,Chirag Verma,34.0,F,Nagpur,Salaried,54495,641019,15.2,18,690.0,car,34647,38807,0,Default
C0320,Faiyaz Magar,41.0,F,Chennai,Salaried ,56382,342601,,12,,BikE,53996,27273,no,No Default
C1127,Vedika Barad,41.0,F,Delhi,SALARIED,41432,533584,9.7,24,699.0,Car,147515,17646,No,No Default
C0663,Krish Ratta,34.0,M,Ahmedabad,Self employed,78242,859610,12.2,30,796.0,Truk,172848,25684,N,Default
C1844,Nirvaan Sanghvi,50.0,M,Thane, salarieD,42056,383063,9.2,36,,Suv,53254,10004,yes,Default
C1979,Lakshit Kara,39.0,F,Pune,Salaried ,19355,70744,10.7,72,631.0,BikE,11583,2000,0,No Default
C2188,Zaina Iyengar,35.0,M,Kolkata,,26172,120957,14.4,30,712.0,bike,28766,3515,0,No Default
C0333,Stuvan Vyas,31.0,M,Gurugram,Business,46583,305643,13.1,60,658.0,CAR,66368,4510,No,Default
C2155,Mehul Tank,48.0,F,Bhopal,Self-employed,62388,301840,11.5,12,548.0,Bike,20872,26106,NO,default
C2119,Ryan Srinivas,30.0,M,Lucknow,Self Employed,46657,584263,10.7,12,672.0, Car ,79240,46588,Yes,Default
C2130,Tanya Bajwa,51.0,M,Bhopal,Goverment,45897,425865,8.7,72,713.0,SUV,56795,5571,No,Default
C2327,Tarini Dhar,42.0,M,Coimbatore,Student ,57241,493437,11.5,18,687.0,Car,58088,26967,1,Default
C1784,Bhamini Tailor,22.0,M,Vadodara,SALARIED,37710,150758,8.0,72,642.0,Bike,16341,2016,0,No Default
C2386,Dhruv Dhaliwal,35.0,M,Patna,Govt,32482,187382,12.9,60,,bike,49222,2599,No,Default
C0521, Aarush Ravel ,27.0,M,Indore,Salaried,52192,535397,10.2,72,631.0,car,77599,7006,0,No Default
C1709,Anya Jha,38.0,M,Delhi,Govt,40638,384541,17.0,18,618.0,SUV,45426,22042,No,Default
C2571,Akarsh Varghese,34.0,F,Vadodara, salarieD,117463,778515,9.8,24,698.0,c ar,119576,30146,No,No Default
C1259,Zain Contractor,35.0,F,Nagpur,Salaried,45656,507970,13.0,24,692.0,car,52783,21431,N,Default
C0961,Yasmin Grewal,29.0,M,Noida,BUSINESS,63657,216111,12.7,72,734.0,BIKE,19705,3074,0,No Default
C2942,Rohan Bhardwaj,34.0,F,Hyderabad, salarieD,33854,396340,13.6,72,709.0,car,85793,4899,N,Default
C0017,Ayesha Rana,28.0,F,Jaipur,Salaried ,56691,694346,15.0,12,682.0,c ar,190266,48307,YES,Default
C1278,Taimur Baral,25.0,M,Mumbai,Self Employed,61308,430198,,12,554.0,car,24738,37606,YES,default
C0658,Suhana Rajan,34.0,F,Surat,Salaried ,53012,220564,16.9,18,670.0,Bike,39181,11779,no,No Default
C2251,Sumer Jhaveri,35.0,M,Visakhapatnam,,92963,806277,12.8,18,759.0,car,119039,43066,0,Default
C2758,Anya Kuruvilla,30.0,Other,Delhi,self employed,39923,352866,10.4,18,614.0,Car,96377,15731,Y,Default
C2325,Ira  Kulkarni,24.0,M,Jaipur,govt ,35152,215676,11.0,48,690.0,BIKE,63719,3514,No,Default
C2185,Stuvan Gala,43.0,F,Gurugram,Self employed,35109,218221,12.1,48,732.0,bike,22881,4562,no,Default
C2684,Khushi Krishna,18.0,M,Bhopal,Self employed,56946,302651,10.1,18,686.0,bike,64768,14550,No,No Default
C1609,Rasha Mani,18.0,F,Visakhapatnam,UNEMPLOYED,32331,403452,15.0,18,624.0,Car,73654,21070,N,Default
C2353,Rania Dhawan,41.0,M,Noida,Salaried ,41805,201392,10.4,36,670.0,BikE,56496,4443,0,default
C1556,Reyansh Agrawal,47.0,F,Jaipur,Salaried ,34542,480468,12.3,18,710.0, Suv ,54608,26568,N,No Default
C2538,Shamik Dugar,26.0,M,Visakhapatnam,SALARIED,43383,620128,14.0,72,701.0,S U V,52485,8987,no,Default
C0722,Lagan Hayre,47.0,M,Gurugram,Self-employed,52929,497274,17.3,36,696.0,car,54278,14434,no,No Default
C0091,Ivan Chaudhary,18.0,F,Mumbai,Salaried ,49314,388826,11.6,36,666.0,c ar,50749,10480,No,Default
C0181,Rohan Bajwa,24.0,F,Surat,Salaried,44044,338888,17.3,30,668.0,car,76458,10261,no,Default
C2920,Yakshit Uppal,37.0,M,Mumbai,Self  Employed,33242,179876,12.0,72,592.0,Bike,44106,2111,N,Default
C1742,Onkar Sem,31.0,M,Gurugram,Self  Employed,26736,305426,14.6,48,569.0,car,19105,6835,0,Default
C1757,Samarth Kakar,23.0,F,Thane,Goverment,31188,234647,12.3,24,592.0,Car,47246,8768,No,Default
C2827,Zeeshan Bumb,29.0,F,Kolkata,SALARIED,49237,196770,9.3,24,746.0,BIKE,12290,8401,NO,Default
C2500,Aaryahi Vaidya,44.0,M,Kolkata,Salaried,31743,103892,8.0,30,793.0,BIKE,5652,3536,N,No Default
C2409,Manikya Char,49.0,F,Pune,Self  Employed,58069,809018,14.1,60,744.0,suv,234322,10928,Y,No Default
C0559,Kaira Borra,37.0,M,Hyderabad,Self Employed,19399,173045,11.3,72,646.0,c ar,26741,2261,NO,No Default
C1963,Vivaan Zachariah,21.0,M,Visakhapatnam,Business ,81064,641515,,72,678.0,c ar,37686,9518,No,Default
C0555,Faiyaz Venkatesh,32.0,F,Mumbai,SALARIED,77882,897076,13.5,72,546.0,S U V,117788,12284,N,Default
C2199,Azad Shan,30.0,M,Hyderabad,SALARIED,58214,540910,10.9,36,705.0,S  U  V,46423,15232,NO,Default
C0742,Saanvi  Hari,47.0,F,Bhopal,Self employed,22600,205931,10.2,30,722.0,CAR,13306,7075,No,Default
C1354,Nayantara Madan,29.0,F,Bengaluru, salarieD,25930,220128,12.1,36,772.0,car,18042,6292,Yes,Default
C0993,Aarav De,37.0,M,Delhi,salaried,59656,252180,,24,512.0,Bike,12624,11319,N,Default
C1175,Ela Ratti,30.0,F,Surat, salarieD,23935,154500,11.7,12,678.0,car,42607,10415,No,No Default
C0831,Akarsh Raval,23.0,F,Surat,SALARIED,40145,267161,10.4,60,623.0,CAR,62518,3765,no,No  Default
C2705,Veer D’Alia,30.0,F,Mumbai,Goverment,40047,248399,13.7,18,756.0,BIKE,60096,11894,N,No Default
C1768,Shaan Tella,29.0,F,Pune,SALARIED,39846,203991,14.4,60,766.0,bike,54115,2857,NO,Default
C1608,Anika Raj,36.0,F,Delhi,Salaried ,25088,119693,9.9,60,652.0,BikE,18453,2000,Y,Default
C0687,Riya Shankar,33.0,M,Delhi,Business ,18556,214787,13.7,60,761.0,car,19103,3708,N, No Default 
C2149, Tiya Mander ,42.0,Other,Delhi,salaried,36537,477178,9.6,60,754.0,suv,117576,6568,NO,No Default
C1920,Taimur Agate,50.0,F,Surat,govt ,49606,544458,16.5,72,765.0,suv,159532,6228,No,No Default
C2292,Samar Ben,23.0,F,Surat,Self  Employed,48586,318738,12.0,12,710.0,CAR,94268,20950,NO, Default 
C3063,Divij Hayer,25.0,M,Coimbatore,salaried,64983,643518,9.8,48,571.0, suv ,193000,10305,No,Default
C0267,Hazel Balasubramanian,31.0,F, Mumbai ,salaried,30689,178003,12.6,24,571.0,BIKE,41522,6403,0,DEFAULT
C2227,Manjari Lal,26.0,M,Delhi, salarieD,28960,173127,11.1,30,667.0,Bike,30062,5298,0,No Default
C0720,Shaan Choudhry,50.0,M,Patna,Self employed,31756,143918,13.0,36,550.0,BIKE,19680,3899,N,Default
C2766,Nakul Shanker,32.0,M,Thane,Goverment,35626,392913,13.3,48,589.0,c ar,87137,7217,NO,Default
C3081,Dharmajan Edwin,31.0,M,Vadodara,Un employd,31944,122563,14.6,72,704.0,BIKE,35736,2000,No,Default
C0526,Rhea Balan,40.0,Other,Hyderabad,Salaried,36659,555609,12.7,48,707.0,S U V,66320,11488,No,No Default
C0670,Anahita Bajaj,31.0,M,Chennai,,42897,228255,8.6,24,792.0,BIKE,35504,8721,N,No Default
C2434,Rania Vohra,33.0,M,Delhi,SALARIED,89810,1030926,12.0,24,794.0,SUV,208373,38385,1,No Default
C1811,Prerak Bora,42.0,M,Kolkata,Salaried,25114,374659,9.2,30,641.0,SUV,44090,12032,Y,Default
C3162,Rania Toor,30.0,F,Kochi,salaried,54591,501771,12.6,12,691.0,car,136974,34230,Y,Default
C0999,Inaaya    Handa,28.0,M,Lucknow,Salaried ,81800,430363,15.2,48,618.0,BIKE,23706,9759,NO,No Default
C1412,Nirvi Rastogi,43.0,M,Nashik,salaried,43582,325545,14.8,60,718.0,Suv,78089,4734,Yes,Default
C1167,Priyansh Seshadri,21.0,F,Nagpur, salarieD,85434,1317451,9.7,48,760.0,Truck,101431,27791,NO,No Default
C0054,Arnav Sodhi,31.0,M,Patna,Goverment,58639,746376,10.9,24,684.0,Car,96837,30014,Yes,Default
C1641,Taimur Deol,18.0,M,Noida,Business,36615,236226,11.4,72,759.0,bike,54762,2807,0,No Default
